CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus
CUST0490,18.0,0,111148.0,8.0,0,12.0,0
CUST0491,18.0,1,70890.0,1.0,1,2.0,0
CUST0492,64.0,0,31794.0,4.0,0,11.0,0
CUST0493,51.0,1,57888.0,4.0,0,7.0,0
CUST0494,49.0,0,31749.0,5.0,1,7.0,0
CUST0495,65.0,1,71531.0,7.0,0,12.0,0
CUST0496,42.0,0,140652.0,8.0,0,3.0,0
CUST0497,57.0,0,45608.0,6.0,1,6.0,0
CUST0498,62.0,0,110279.0,1.0,1,3.0,0
CUST0499,18.0,0,94211.0,7.0,1,12.0,0
CUST0500,33.0,0,,3.0,1,11.0,0
CUST0501,56.0,1,108996.0,6.0,0,1.0,0
CUST0502,22.0,1,81017.0,8.0,0,1.0,0
CUST0503,39.0,0,128947.0,7.0,0,13.0,0
CUST0504,46.0,1,82676.0,6.0,0,1.0,0
CUST0505,20.0,0,36560.0,8.0,0,1.0,0
CUST0506,29.0,0,79401.0,9.0,1,5.0,0
CUST0507,43.0,1,77746.0,1.0,0,11.0,0
CUST0508,35.0,0,140884.0,1.0,0,100.0,0
CUST0509,68.0,1,57463.0,1.0,0,10.0,0
CUST0510,54.0,0,56663.0,,0,4.0,0
CUST0511,39.0,1,138687.0,7.0,0,10.0,0
CUST0512,46.0,1,93706.0,3.0,0,1.0,0
CUST0513,31.0,0,83773.0,2.0,0,7.0,0
CUST0514,45.0,0,58123.0,4.0,0,8.0,0
CUST0515,22.0,0,119346.0,3.0,1,6.0,0
CUST0516,64.0,0,1000000.0,7.0,1,11.0,0
CUST0517,66.0,1,87637.0,8.0,0,13.0,0
CUST0518,47.0,0,27058.0,5.0,1,14.0,0
CUST0519,63.0,1,87370.0,3.0,0,14.0,0
CUST0520,69.0,0,72599.0,6.0,0,11.0,0
CUST0521,22.0,0,42397.0,2.0,0,8.0,1
CUST0522,29.0,0,134198.0,7.0,0,,0
CUST0523,33.0,0,132323.0,7.0,1,12.0,0
CUST0524,,1,,4.0,0,,0
CUST0525,43.0,0,,8.0,1,4.0,0
CUST0526,65.0,1,92560.0,4.0,0,4.0,0
CUST0527,38.0,0,148178.0,7.0,0,2.0,0
CUST0528,56.0,1,129143.0,4.0,1,8.0,0
CUST0529,,0,149745.0,5.0,0,12.0,0
CUST0530,50.0,0,42305.0,7.0,0,9.0,0
CUST0531,47.0,1,83210.0,3.0,0,4.0,0
CUST0532,54.0,1,102987.0,5.0,0,5.0,0
CUST0533,40.0,0,,,0,2.0,0
CUST0534,27.0,1,50345.0,5.0,0,9.0,0
CUST0535,22.0,1,143423.0,3.0,0,6.0,0
CUST0536,53.0,1,75390.0,7.0,0,8.0,0
CUST0537,51.0,1,120041.0,1.0,0,8.0,0
CUST0538,69.0,0,84557.0,9.0,0,13.0,0
CUST0539,,0,90054.0,9.0,0,14.0,0
CUST0540,27.0,1,26906.0,,0,12.0,0
CUST0541,36.0,1,65167.0,,0,9.0,0
CUST0542,49.0,1,35070.0,6.0,0,13.0,0
CUST0543,18.0,1,51140.0,5.0,0,9.0,0
CUST0544,22.0,1,149098.0,3.0,0,4.0,0
CUST0545,62.0,1,,8.0,0,6.0,0
CUST0546,21.0,1,83701.0,4.0,0,12.0,0
CUST0547,33.0,0,102567.0,3.0,0,11.0,0
CUST0548,41.0,1,109385.0,6.0,0,11.0,0
CUST0549,33.0,0,106199.0,8.0,0,12.0,0
CUST0550,19.0,0,124764.0,9.0,0,2.0,0
CUST0551,,0,106218.0,6.0,0,5.0,0
CUST0552,45.0,0,147357.0,5.0,0,11.0,0
CUST0553,49.0,0,105729.0,2.0,0,7.0,0
CUST0554,44.0,0,53561.0,2.0,1,,0
CUST0555,37.0,0,75568.0,9.0,0,7.0,0
CUST0556,41.0,0,134349.0,2.0,1,1.0,0
CUST0557,29.0,0,98302.0,2.0,1,5.0,0
CUST0558,67.0,0,120380.0,3.0,0,6.0,0
CUST0559,52.0,1,119968.0,3.0,0,11.0,0
CUST0560,50.0,1,59075.0,4.0,0,6.0,0
CUST0561,50.0,1,143316.0,7.0,0,2.0,0
CUST0562,68.0,0,62146.0,8.0,0,13.0,0
CUST0563,60.0,0,65297.0,2.0,1,13.0,0
CUST0564,54.0,0,,4.0,1,8.0,0
CUST0565,29.0,0,93607.0,9.0,0,1.0,0
CUST0566,20.0,1,41939.0,2.0,0,10.0,1
CUST0567,18.0,1,115467.0,1.0,0,2.0,0
CUST0568,50.0,0,75715.0,8.0,1,14.0,0
CUST0569,57.0,0,73577.0,9.0,1,10.0,0
CUST0570,27.0,0,91576.0,7.0,1,1.0,0
CUST0571,60.0,1,93222.0,8.0,0,10.0,0
CUST0572,61.0,0,37666.0,4.0,0,8.0,0
CUST0573,46.0,0,87119.0,4.0,0,3.0,0
CUST0574,30.0,0,60321.0,2.0,0,1.0,0
CUST0575,,0,26779.0,8.0,1,2.0,0
CUST0576,48.0,0,38186.0,2.0,1,12.0,1
CUST0577,63.0,1,41459.0,9.0,0,3.0,0
CUST0578,19.0,0,111246.0,4.0,0,14.0,0
CUST0579,68.0,0,112755.0,1.0,0,13.0,0
CUST0580,67.0,0,30057.0,4.0,1,9.0,0
CUST0581,52.0,0,85663.0,3.0,0,12.0,0
CUST0582,40.0,1,,6.0,0,5.0,0
CUST0583,34.0,1,44157.0,7.0,0,4.0,0
CUST0584,43.0,0,64773.0,8.0,0,2.0,0
CUST0585,25.0,0,44613.0,2.0,1,9.0,1
CUST0586,46.0,0,133612.0,,0,7.0,0
CUST0587,43.0,1,140080.0,6.0,0,7.0,0
CUST0588,,0,108028.0,5.0,0,6.0,0
CUST0589,43.0,0,111282.0,7.0,0,2.0,0
CUST0590,51.0,0,30188.0,3.0,0,13.0,0
CUST0591,68.0,1,135510.0,4.0,0,14.0,0
CUST0592,58.0,0,54680.0,9.0,0,1.0,0
CUST0593,24.0,0,128361.0,4.0,1,4.0,0
CUST0594,21.0,1,,3.0,0,1.0,0
CUST0595,67.0,0,2000000.0,2.0,0,5.0,0
CUST0596,62.0,0,99400.0,5.0,0,10.0,0
CUST0597,28.0,0,80718.0,4.0,0,6.0,0
CUST0598,46.0,1,61445.0,8.0,0,14.0,0
CUST0599,,1,30796.0,7.0,1,14.0,0
CUST0600,,1,72218.0,6.0,0,11.0,0
CUST0601,38.0,1,64131.0,2.0,0,4.0,0
CUST0602,53.0,1,33123.0,3.0,0,3.0,0
CUST0603,27.0,0,33222.0,9.0,0,,0
CUST0604,54.0,1,49074.0,9.0,0,,0
CUST0605,26.0,0,136958.0,5.0,0,8.0,0
CUST0606,41.0,0,2000000.0,3.0,0,3.0,0
CUST0607,52.0,0,59407.0,2.0,0,13.0,0
CUST0608,,0,61839.0,8.0,0,1.0,0
CUST0609,52.0,0,134968.0,6.0,0,12.0,0
CUST0610,,0,93322.0,7.0,0,14.0,0
CUST0611,53.0,1,84515.0,1.0,0,5.0,0
CUST0612,35.0,1,124174.0,0.0,0,7.0,0
CUST0613,66.0,0,127500.0,2.0,1,,0
CUST0614,56.0,0,135100.0,3.0,0,8.0,0
CUST0615,49.0,1,54365.0,1.0,0,6.0,0
CUST0616,41.0,0,,5.0,0,13.0,0
CUST0617,40.0,0,124244.0,3.0,1,12.0,0
CUST0618,49.0,1,123644.0,1.0,1,1.0,0
CUST0619,54.0,0,120251.0,8.0,0,10.0,0
CUST0620,29.0,0,48806.0,6.0,0,4.0,0
CUST0621,66.0,1,61901.0,,1,4.0,0
CUST0622,30.0,0,42043.0,3.0,0,,0
CUST0623,40.0,1,100761.0,9.0,0,12.0,0
CUST0624,42.0,0,34752.0,9.0,1,100.0,0
CUST0625,52.0,1,93993.0,1.0,0,4.0,0
CUST0626,58.0,1,67616.0,3.0,0,10.0,0
CUST0627,47.0,0,77127.0,6.0,1,13.0,0
CUST0628,34.0,0,99777.0,8.0,0,5.0,0
CUST0629,66.0,1,25453.0,4.0,0,13.0,0
CUST0630,37.0,1,100432.0,5.0,0,8.0,0
CUST0631,65.0,0,147872.0,9.0,0,2.0,0
CUST0632,42.0,1,,6.0,0,2.0,0
CUST0633,39.0,1,35976.0,7.0,0,,0
CUST0634,30.0,1,139176.0,7.0,0,9.0,0
CUST0635,36.0,1,124122.0,4.0,1,11.0,0
CUST0636,66.0,0,95404.0,4.0,0,5.0,0
CUST0637,53.0,0,106932.0,4.0,1,11.0,0
CUST0638,29.0,1,122170.0,4.0,1,9.0,0
CUST0639,58.0,0,102707.0,5.0,0,,0
CUST0640,36.0,1,114647.0,8.0,0,1.0,0
CUST0641,29.0,0,58688.0,9.0,1,12.0,0
CUST0642,26.0,0,111840.0,2.0,0,200.0,0
CUST0643,24.0,1,142106.0,7.0,0,1.0,0
CUST0644,45.0,0,136007.0,1.0,0,14.0,0
CUST0645,31.0,0,129779.0,1.0,1,,0
CUST0646,48.0,1,118789.0,4.0,0,14.0,0
CUST0647,69.0,1,121516.0,7.0,0,11.0,0
CUST0648,36.0,1,27017.0,2.0,0,5.0,1
CUST0649,64.0,0,5000000.0,2.0,1,5.0,1
CUST0650,33.0,0,139534.0,1.0,0,1.0,0
CUST0651,22.0,0,132724.0,2.0,0,1.0,0
CUST0652,52.0,0,29792.0,7.0,0,14.0,0
CUST0653,29.0,0,80982.0,9.0,0,3.0,0
CUST0654,42.0,0,38237.0,6.0,0,6.0,0
CUST0655,69.0,0,76586.0,2.0,0,2.0,0
CUST0656,38.0,1,106787.0,9.0,0,4.0,0
CUST0657,53.0,0,44252.0,7.0,1,10.0,0
CUST0658,40.0,0,35707.0,1.0,0,8.0,1
CUST0659,33.0,1,59206.0,9.0,0,4.0,0
CUST0660,56.0,0,119276.0,2.0,1,8.0,0
CUST0661,62.0,1,28543.0,4.0,0,1.0,0
CUST0662,,0,69135.0,9.0,0,8.0,0
CUST0663,56.0,0,141469.0,3.0,1,,0
CUST0664,31.0,1,138824.0,3.0,0,4.0,0
CUST0665,48.0,1,129647.0,1.0,0,7.0,0
CUST0666,22.0,1,60031.0,7.0,0,4.0,0
CUST0667,52.0,0,67929.0,,0,,0
CUST0668,,1,90747.0,4.0,0,11.0,0
CUST0669,46.0,0,82851.0,6.0,1,200.0,0
CUST0670,60.0,1,80311.0,6.0,0,,0
CUST0671,28.0,0,137113.0,4.0,0,1.0,0
CUST0672,35.0,0,130331.0,6.0,0,2.0,0
CUST0673,64.0,1,94412.0,8.0,1,10.0,0
CUST0674,29.0,0,113780.0,3.0,1,8.0,0
CUST0675,26.0,1,82196.0,4.0,0,4.0,0
CUST0676,27.0,0,98705.0,1.0,1,4.0,0
CUST0677,61.0,1,87537.0,4.0,1,8.0,0
CUST0678,34.0,1,112640.0,9.0,0,9.0,0
CUST0679,55.0,1,132437.0,8.0,0,2.0,0
CUST0680,24.0,1,39591.0,4.0,0,13.0,0
CUST0681,63.0,1,122247.0,7.0,1,3.0,0
CUST0682,30.0,0,73893.0,3.0,1,6.0,0
CUST0683,60.0,0,29651.0,9.0,0,1.0,0
CUST0684,59.0,1,,4.0,0,7.0,0
CUST0685,26.0,0,68822.0,2.0,0,4.0,0
CUST0686,67.0,1,126547.0,5.0,1,14.0,0
CUST0687,44.0,0,140336.0,2.0,1,1.0,0
CUST0688,19.0,0,128399.0,6.0,0,2.0,0
CUST0689,22.0,0,137113.0,1.0,0,14.0,0
CUST0690,46.0,0,113534.0,6.0,0,8.0,0
CUST0691,54.0,1,35929.0,4.0,1,4.0,0
CUST0692,55.0,0,85091.0,3.0,0,7.0,0
CUST0693,36.0,0,105378.0,2.0,0,1.0,0
CUST0694,25.0,1,48519.0,7.0,1,13.0,0
CUST0695,,0,42393.0,9.0,0,6.0,0
CUST0696,62.0,1,1000000.0,3.0,1,6.0,0
CUST0697,18.0,0,99531.0,6.0,0,7.0,0
CUST0698,39.0,1,119192.0,9.0,0,,0
CUST0699,69.0,1,72934.0,2.0,1,1.0,0
CUST0700,34.0,0,130796.0,7.0,0,10.0,0
CUST0701,24.0,0,135805.0,5.0,0,14.0,0
CUST0702,42.0,1,108657.0,5.0,0,8.0,0
CUST0703,62.0,1,,7.0,0,1.0,0
CUST0704,21.0,0,143089.0,9.0,0,10.0,0
CUST0705,53.0,1,114367.0,,1,5.0,0
CUST0706,23.0,1,38265.0,9.0,1,100.0,0
CUST0707,48.0,0,30424.0,9.0,1,13.0,0
CUST0708,,0,45625.0,4.0,0,1.0,0
CUST0709,61.0,1,104622.0,3.0,1,3.0,0
CUST0710,56.0,0,54187.0,2.0,1,1.0,0
CUST0711,44.0,0,60929.0,9.0,0,3.0,0
CUST0712,27.0,0,86892.0,2.0,0,1.0,0
CUST0713,43.0,0,45539.0,6.0,0,11.0,0
CUST0714,36.0,1,81630.0,5.0,1,1.0,0
CUST0715,56.0,1,115639.0,5.0,0,10.0,0
CUST0716,20.0,1,118410.0,4.0,1,2.0,0
CUST0717,62.0,0,,6.0,0,7.0,0
CUST0718,30.0,1,64385.0,5.0,1,4.0,0
CUST0719,67.0,0,112580.0,,0,3.0,0
CUST0720,48.0,1,102462.0,9.0,0,4.0,0
CUST0721,37.0,1,138396.0,5.0,0,5.0,0
CUST0722,45.0,0,122037.0,3.0,0,5.0,0
CUST0723,25.0,1,120310.0,6.0,1,4.0,0
CUST0724,58.0,1,50008.0,1.0,1,11.0,0
CUST0725,56.0,0,,5.0,0,10.0,0
CUST0726,18.0,1,108096.0,6.0,0,11.0,0
CUST0727,20.0,0,114876.0,8.0,0,5.0,0
CUST0728,30.0,0,49976.0,9.0,0,8.0,0
CUST0729,45.0,1,141995.0,3.0,0,4.0,0
CUST0730,66.0,0,149984.0,1.0,1,12.0,0
CUST0731,42.0,0,52626.0,4.0,1,5.0,0
CUST0732,50.0,1,123256.0,8.0,0,3.0,0
CUST0733,55.0,1,125537.0,8.0,0,12.0,0
CUST0734,23.0,1,84789.0,3.0,0,2.0,0
CUST0735,61.0,0,29700.0,4.0,0,12.0,0
CUST0736,62.0,1,138324.0,3.0,0,11.0,0
CUST0737,49.0,0,,2.0,0,5.0,0
CUST0738,62.0,0,149820.0,4.0,0,10.0,0
CUST0739,64.0,0,98396.0,6.0,0,10.0,0
CUST0740,38.0,1,32526.0,5.0,0,4.0,0
CUST0741,33.0,1,128863.0,3.0,0,3.0,0
CUST0742,38.0,0,64500.0,2.0,0,4.0,0
CUST0743,28.0,1,93049.0,9.0,1,6.0,0
CUST0744,54.0,1,98366.0,1.0,1,1.0,0
CUST0745,53.0,1,105317.0,9.0,1,13.0,0
CUST0746,52.0,1,,1.0,0,14.0,0
CUST0747,36.0,0,81096.0,7.0,0,1.0,0
CUST0748,,1,32910.0,6.0,0,10.0,0
CUST0749,35.0,1,106383.0,7.0,0,12.0,0
CUST0750,64.0,1,101002.0,,1,1.0,0
CUST0751,62.0,0,75248.0,3.0,0,1.0,0
CUST0752,66.0,0,99656.0,1.0,0,,0
CUST0753,31.0,1,26951.0,4.0,0,12.0,0
CUST0754,32.0,0,90212.0,2.0,0,4.0,0
CUST0755,48.0,0,100701.0,,1,13.0,0
CUST0756,18.0,0,104888.0,3.0,0,,0
CUST0757,20.0,0,100282.0,7.0,0,12.0,0
CUST0758,33.0,1,134274.0,7.0,0,4.0,0
CUST0759,43.0,1,119533.0,9.0,1,14.0,0
CUST0760,28.0,1,,6.0,0,13.0,0
CUST0761,29.0,1,114719.0,1.0,0,6.0,0
CUST0762,27.0,0,33804.0,8.0,0,13.0,0
CUST0763,49.0,1,117705.0,1.0,1,13.0,0
CUST0764,33.0,1,25595.0,,0,14.0,0
CUST0765,25.0,0,54592.0,5.0,0,5.0,0
CUST0766,55.0,0,65643.0,8.0,1,1.0,0
CUST0767,,1,148721.0,9.0,1,2.0,0
CUST0768,41.0,1,87665.0,7.0,0,4.0,0
CUST0769,45.0,1,45823.0,9.0,1,3.0,0
CUST0770,,0,30972.0,3.0,0,13.0,0
CUST0771,45.0,1,40882.0,5.0,1,10.0,0
CUST0772,53.0,1,91394.0,8.0,0,5.0,0
CUST0773,43.0,0,96055.0,1.0,0,7.0,0
CUST0774,25.0,1,48769.0,8.0,1,7.0,0
CUST0775,67.0,0,54751.0,7.0,1,2.0,0
CUST0776,45.0,1,67748.0,1.0,0,3.0,0
CUST0777,45.0,1,127621.0,6.0,1,1.0,0
CUST0778,54.0,0,114541.0,1.0,0,1.0,0
CUST0779,58.0,0,72113.0,2.0,1,12.0,0
CUST0780,53.0,1,37879.0,5.0,0,8.0,0
CUST0781,44.0,0,58798.0,2.0,0,14.0,0
CUST0782,34.0,0,,1.0,0,,0
CUST0783,26.0,0,114826.0,6.0,0,9.0,0
CUST0784,50.0,1,71073.0,8.0,0,9.0,0
CUST0785,37.0,0,100791.0,8.0,0,1.0,0
CUST0786,30.0,1,91983.0,8.0,0,11.0,0
CUST0787,45.0,1,68005.0,6.0,1,5.0,0
CUST0788,65.0,1,123509.0,3.0,0,13.0,0
CUST0789,46.0,1,27850.0,1.0,0,6.0,1
CUST0790,30.0,0,53400.0,2.0,0,5.0,0
CUST0791,63.0,1,149948.0,5.0,0,7.0,0
CUST0792,52.0,1,36953.0,5.0,0,8.0,0
CUST0793,23.0,0,,1.0,0,7.0,0
CUST0794,35.0,1,48535.0,1.0,0,5.0,1
CUST0795,68.0,1,100536.0,9.0,0,7.0,0
CUST0796,22.0,1,100039.0,2.0,0,9.0,0
CUST0797,64.0,1,148682.0,7.0,0,14.0,0
CUST0798,42.0,1,106029.0,4.0,1,14.0,0
CUST0799,19.0,0,29055.0,7.0,0,9.0,0
CUST0800,,1,63170.0,8.0,1,,0
CUST0801,47.0,1,,,0,13.0,0
CUST0802,67.0,0,137317.0,1.0,1,7.0,0
CUST0803,62.0,0,124976.0,4.0,0,1.0,0
CUST0804,22.0,1,53251.0,3.0,0,1.0,0
CUST0805,50.0,0,29532.0,5.0,1,11.0,0
CUST0806,18.0,1,29924.0,6.0,0,2.0,0
CUST0807,32.0,1,73037.0,2.0,0,6.0,0
CUST0808,49.0,0,105715.0,7.0,0,,0
CUST0809,64.0,1,117115.0,3.0,1,7.0,0
CUST0810,66.0,0,98646.0,1.0,0,8.0,0
CUST0811,28.0,1,,3.0,0,5.0,0
CUST0812,38.0,0,2000000.0,9.0,1,1.0,0
CUST0813,43.0,1,,6.0,0,13.0,0
CUST0814,42.0,0,95400.0,6.0,1,11.0,0
CUST0815,39.0,0,132620.0,3.0,0,3.0,0
CUST0816,44.0,0,128079.0,8.0,1,12.0,0
CUST0817,66.0,1,1000000.0,5.0,0,5.0,0
CUST0818,30.0,0,117385.0,7.0,0,14.0,0
CUST0819,50.0,0,118102.0,9.0,0,11.0,0
CUST0820,51.0,0,5000000.0,5.0,0,5.0,0
CUST0821,58.0,0,131732.0,5.0,0,14.0,0
CUST0822,52.0,0,42564.0,4.0,0,150.0,0
CUST0823,18.0,1,34336.0,6.0,0,14.0,0
CUST0824,38.0,1,,2.0,0,1.0,0
CUST0825,65.0,1,,3.0,0,12.0,0
CUST0826,23.0,1,61021.0,1.0,0,,0
CUST0827,45.0,0,28782.0,,0,5.0,1
CUST0828,34.0,0,113877.0,2.0,0,1.0,0
CUST0829,22.0,0,140454.0,8.0,0,12.0,0
CUST0830,48.0,1,145597.0,8.0,0,5.0,0
CUST0831,22.0,0,114630.0,2.0,1,13.0,0
CUST0832,55.0,0,76697.0,6.0,0,13.0,0
CUST0833,20.0,0,114402.0,5.0,0,10.0,0
CUST0834,40.0,0,144774.0,3.0,0,6.0,0
CUST0835,54.0,1,147652.0,5.0,1,1.0,0
CUST0836,54.0,0,113112.0,,0,4.0,0
CUST0837,27.0,0,67719.0,5.0,1,5.0,0
CUST0838,27.0,1,121528.0,,0,3.0,0
CUST0839,36.0,1,,3.0,1,1.0,0
CUST0840,34.0,0,105103.0,,0,2.0,0
CUST0841,38.0,0,134987.0,,0,13.0,0
CUST0842,31.0,0,28513.0,,0,9.0,1
CUST0843,26.0,0,140183.0,4.0,1,8.0,0
CUST0844,63.0,1,38335.0,4.0,1,12.0,0
CUST0845,18.0,1,69140.0,1.0,0,5.0,0
CUST0846,68.0,1,129126.0,8.0,0,1.0,0
CUST0847,62.0,1,105373.0,1.0,0,8.0,0
CUST0848,30.0,1,102658.0,8.0,0,3.0,0
CUST0849,21.0,1,2000000.0,7.0,0,10.0,0
CUST0850,18.0,1,56007.0,9.0,0,12.0,0
CUST0851,66.0,0,81947.0,8.0,1,7.0,0
CUST0852,57.0,1,131833.0,5.0,0,9.0,0
CUST0853,49.0,0,143637.0,8.0,0,6.0,0
CUST0854,51.0,0,145721.0,3.0,0,11.0,0
CUST0855,45.0,1,118220.0,7.0,1,10.0,0
CUST0856,48.0,1,51393.0,4.0,1,2.0,0
CUST0857,25.0,1,82480.0,5.0,0,14.0,0
CUST0858,56.0,1,142243.0,9.0,1,7.0,0
CUST0859,43.0,0,,7.0,1,3.0,0
CUST0860,51.0,1,111335.0,4.0,0,1.0,0
CUST0861,20.0,1,129263.0,6.0,0,10.0,0
CUST0862,67.0,1,37242.0,7.0,1,4.0,0
CUST0863,29.0,0,30993.0,9.0,0,,0
CUST0864,18.0,0,121341.0,,0,12.0,0
CUST0865,,0,118650.0,3.0,0,7.0,0
CUST0866,,1,128325.0,8.0,0,13.0,0
CUST0867,47.0,0,2000000.0,0.0,1,7.0,0
CUST0868,47.0,0,,9.0,0,2.0,0
CUST0869,34.0,0,77066.0,1.0,0,1.0,0
CUST0870,65.0,0,136850.0,2.0,1,200.0,0
CUST0871,64.0,1,67942.0,8.0,0,8.0,0
CUST0872,40.0,0,41138.0,9.0,0,8.0,0
CUST0873,32.0,0,143558.0,7.0,1,14.0,0
CUST0874,54.0,1,69527.0,3.0,0,1.0,0
CUST0875,38.0,1,34190.0,7.0,0,10.0,0
CUST0876,31.0,0,117259.0,6.0,0,14.0,0
CUST0877,19.0,1,144773.0,2.0,0,6.0,0
CUST0878,28.0,0,103422.0,3.0,1,5.0,0
CUST0879,68.0,0,85609.0,5.0,0,13.0,0
CUST0880,56.0,0,107315.0,4.0,0,6.0,0
CUST0881,55.0,1,121403.0,2.0,0,6.0,0
CUST0882,51.0,0,54086.0,4.0,0,7.0,0
CUST0883,55.0,1,42322.0,,1,7.0,0
CUST0884,67.0,0,133132.0,5.0,1,9.0,0
CUST0885,51.0,1,129409.0,5.0,1,13.0,0
CUST0886,35.0,0,144324.0,3.0,0,10.0,0
CUST0887,47.0,0,111993.0,8.0,1,1.0,0
CUST0888,32.0,0,110610.0,6.0,0,11.0,0
CUST0889,44.0,0,30664.0,2.0,1,11.0,1
CUST0890,68.0,0,126505.0,2.0,1,11.0,0
CUST0891,51.0,0,78331.0,9.0,0,3.0,0
CUST0892,69.0,1,53942.0,7.0,0,150.0,0
CUST0893,55.0,0,88028.0,9.0,0,12.0,0
CUST0894,,1,54059.0,6.0,0,14.0,0
CUST0895,41.0,0,82557.0,5.0,1,10.0,0
CUST0896,32.0,1,138457.0,1.0,0,9.0,0
CUST0897,47.0,1,77389.0,6.0,0,11.0,0
CUST0898,59.0,0,78014.0,6.0,0,12.0,0
CUST0899,68.0,1,62571.0,3.0,1,7.0,0
CUST0900,34.0,1,55297.0,3.0,0,13.0,0
CUST0901,22.0,0,68890.0,3.0,0,12.0,0
CUST0902,46.0,0,46322.0,3.0,0,12.0,0
CUST0903,21.0,0,60739.0,7.0,0,2.0,0
CUST0904,27.0,1,34719.0,2.0,0,11.0,1
CUST0905,34.0,0,104553.0,2.0,1,100.0,0
CUST0906,27.0,1,33314.0,3.0,0,150.0,0
CUST0907,34.0,0,118831.0,7.0,0,12.0,0
CUST0908,37.0,0,100164.0,3.0,0,11.0,0
CUST0909,41.0,0,132658.0,7.0,0,200.0,0
CUST0910,22.0,1,102028.0,9.0,0,12.0,0
CUST0911,51.0,1,63900.0,4.0,0,1.0,0
CUST0912,23.0,1,142174.0,7.0,0,1.0,0
CUST0913,19.0,1,40357.0,9.0,0,7.0,0
CUST0914,30.0,1,123865.0,,0,13.0,0
CUST0915,60.0,0,45365.0,8.0,1,8.0,0
CUST0916,60.0,1,64029.0,9.0,0,8.0,0
CUST0917,65.0,0,26737.0,5.0,1,,0
CUST0918,28.0,1,99632.0,5.0,1,7.0,0
CUST0919,68.0,0,113080.0,3.0,0,4.0,0
CUST0920,64.0,0,103218.0,,1,200.0,0
CUST0921,40.0,1,149606.0,8.0,0,8.0,0
CUST0922,33.0,1,52499.0,5.0,0,5.0,0
CUST0923,48.0,0,135027.0,4.0,0,11.0,0
CUST0924,28.0,1,135402.0,8.0,0,14.0,0
CUST0925,33.0,0,132430.0,7.0,0,6.0,0
CUST0926,,0,71157.0,6.0,0,7.0,0
CUST0927,21.0,0,81247.0,5.0,0,12.0,0
CUST0928,57.0,1,66034.0,5.0,0,4.0,0
CUST0929,21.0,0,25294.0,2.0,0,100.0,1
CUST0930,42.0,0,127152.0,4.0,0,11.0,0
CUST0931,20.0,0,49596.0,8.0,0,12.0,0
CUST0932,49.0,1,,8.0,0,,0
CUST0933,20.0,0,36434.0,,0,6.0,1
CUST0934,44.0,1,87249.0,2.0,0,1.0,0
CUST0935,46.0,0,65861.0,5.0,1,13.0,0
CUST0936,49.0,1,,9.0,1,10.0,0
CUST0937,67.0,0,111120.0,7.0,0,11.0,0
CUST0938,68.0,1,71228.0,5.0,1,13.0,0
CUST0939,36.0,0,28771.0,1.0,0,5.0,1
CUST0940,38.0,0,99099.0,6.0,0,7.0,0
CUST0941,22.0,0,145811.0,8.0,1,4.0,0
CUST0942,35.0,0,81799.0,7.0,0,9.0,0
CUST0943,45.0,1,,2.0,1,14.0,0
CUST0944,59.0,0,46872.0,5.0,0,1.0,0
CUST0945,39.0,1,124468.0,4.0,0,2.0,0
CUST0946,38.0,0,83436.0,9.0,0,5.0,0
CUST0947,,0,132779.0,1.0,0,9.0,0
CUST0948,18.0,0,149891.0,6.0,0,5.0,0
CUST0949,22.0,1,148725.0,3.0,0,7.0,0
CUST0950,58.0,0,119869.0,9.0,1,4.0,0
CUST0951,29.0,0,148400.0,5.0,0,4.0,0
CUST0952,43.0,1,59927.0,6.0,0,6.0,0
CUST0953,63.0,0,144154.0,9.0,0,9.0,0
CUST0954,51.0,1,112458.0,9.0,1,12.0,0
CUST0955,66.0,1,102924.0,8.0,0,13.0,0
CUST0956,31.0,1,54332.0,9.0,0,14.0,0
CUST0957,43.0,1,71737.0,4.0,1,4.0,0
CUST0958,62.0,0,,6.0,0,14.0,0
CUST0959,44.0,1,101281.0,5.0,0,8.0,0
CUST0960,26.0,1,76952.0,5.0,1,5.0,0
CUST0961,43.0,1,45991.0,4.0,1,6.0,0
CUST0962,64.0,0,52472.0,2.0,0,11.0,0
CUST0963,39.0,0,84946.0,6.0,0,7.0,0
CUST0964,64.0,1,130566.0,9.0,1,12.0,0
CUST0965,47.0,1,51849.0,1.0,0,4.0,0
CUST0966,60.0,0,26541.0,7.0,1,13.0,0
CUST0967,65.0,1,30712.0,6.0,0,10.0,0
CUST0968,34.0,1,68074.0,3.0,0,3.0,0
CUST0969,43.0,1,127795.0,1.0,0,14.0,0
CUST0970,53.0,0,57490.0,4.0,1,,0
CUST0971,18.0,1,126387.0,9.0,1,14.0,0
CUST0972,25.0,0,145044.0,2.0,0,7.0,0
CUST0973,66.0,1,125161.0,3.0,1,11.0,0
CUST0974,,0,25769.0,2.0,0,9.0,1
CUST0975,69.0,1,42806.0,2.0,0,8.0,1
CUST0976,32.0,0,115518.0,8.0,1,1.0,0
CUST0977,64.0,1,27972.0,3.0,1,2.0,0
CUST0978,39.0,1,43256.0,7.0,1,11.0,0
CUST0979,31.0,0,128903.0,8.0,1,3.0,0
CUST0980,43.0,1,,3.0,0,12.0,0
CUST0981,45.0,0,132038.0,2.0,0,6.0,0
CUST0982,40.0,0,,8.0,1,5.0,0
